0,3.9122800000000004,12.0,1.0,1.114697111326658,1463.9,18.0,2.0,1.1215956000270377,129.736,12.0,2.0,1.5868572651628094,3.7912199999999996,11.0,1.0,1.5905891990077206,3.40657,10.0,1.0,2.0472179439424614,98.0564,14.0,2.0,2.112966779199337,4055.43,21.0,2.0,2.220187302909368,5571.66,19.0,2.0,2.2222642169643096,384.205,13.0,2.0,2.547684976601313,2.9079099999999998,8.0,1.0,0
0,9763.92,20.0,2.0,0.99248505782203,3.89394,12.0,1.0,1.6417815323605038,3408.03,18.0,2.0,2.1559543849534464,3.92265,10.0,1.0,2.1590654205002693,4.0261,12.0,1.0,2.4592737078251377,1527.2,14.0,2.0,2.502088657501967,1924.95,14.0,2.0,2.6685464170593023,319.501,11.0,2.0,2.7860914432229222,1565.88,16.0,2.0,2.9670397907678927,4.07165,11.0,1.0,0
0,4634.65,17.0,2.0,1.1206044217296296,3.8785800000000004,10.0,1.0,1.8461666474075453,4512.49,12.0,2.0,2.1468220047316433,4.07165,11.0,1.0,2.3011094237345615,2.72523,7.0,1.0,2.416352281849647,11236.4,23.0,2.0,2.6128279717578016,814.8760000000001,15.0,2.0,2.6582005887441924,80.2796,12.0,2.0,2.742834121852798,19475.6,20.0,2.0,2.891713268980865,3.92265,10.0,1.0,0
0,4.07165,11.0,1.0,1.0699318015649408,319.501,11.0,2.0,1.1070536436867042,814.8760000000001,15.0,2.0,1.5404224712720844,3.92265,10.0,1.0,1.6034825193933357,3.8785800000000004,10.0,1.0,2.1122984850631266,80.2796,12.0,2.0,2.14397999291038,1924.95,14.0,2.0,2.1468220047316433,4634.65,17.0,2.0,2.297258490026754,4512.49,12.0,2.0,2.5360202089100214,2.72523,7.0,1.0,0
0,814.8760000000001,15.0,2.0,1.1070536436867042,4.07165,11.0,1.0,1.5217131825676036,319.501,11.0,2.0,2.0607674832450193,3.92265,10.0,1.0,2.360121619747593,3.8785800000000004,10.0,1.0,2.3721655212063077,80.2796,12.0,2.0,2.5517630944113927,3408.03,18.0,2.0,2.6128279717578016,4634.65,17.0,2.0,2.8095921234228993,3.89394,12.0,1.0,2.8701178686597597,11236.4,23.0,2.0,0
0,4512.49,12.0,2.0,1.0865423047447378,3.8785800000000004,10.0,1.0,1.8461666474075453,4634.65,17.0,2.0,2.018813639244594,2.72523,7.0,1.0,2.1117729731199764,19475.6,20.0,2.0,2.297258490026754,4.07165,11.0,1.0,2.5807545330774793,14463.8,16.0,2.0,2.716049230039835,1924.95,14.0,2.0,2.7935029425436344,319.501,11.0,2.0,2.828661602242302,11236.4,23.0,2.0,0
0,3.8785800000000004,10.0,1.0,1.0865423047447378,4512.49,12.0,2.0,1.1206044217296296,4634.65,17.0,2.0,1.5403924077974442,2.72523,7.0,1.0,1.6034825193933357,4.07165,11.0,1.0,2.050791671525901,11236.4,23.0,2.0,2.101539771215384,19475.6,20.0,2.0,2.19022485147073,14463.8,16.0,2.0,2.292998135629412,319.501,11.0,2.0,2.360121619747593,814.8760000000001,15.0,2.0,0
0,3408.03,18.0,2.0,1.1249645816646854,3.89394,12.0,1.0,1.6417815323605038,9763.92,20.0,2.0,2.204613773430624,384.205,13.0,2.0,2.2699744734247593,3.92265,10.0,1.0,2.2956299984971533,4.0261,12.0,1.0,2.5517630944113927,814.8760000000001,15.0,2.0,2.6152538729538306,3.7912199999999996,11.0,1.0,2.7160037812934017,319.501,11.0,2.0,2.8477028303529215,80.2796,12.0,2.0,0
0,319.501,11.0,2.0,1.0699318015649408,4.07165,11.0,1.0,1.5217131825676036,814.8760000000001,15.0,2.0,2.126768010385718,3.92265,10.0,1.0,2.292998135629412,3.8785800000000004,10.0,1.0,2.3320967925881555,14463.8,16.0,2.0,2.6584918036360397,1924.95,14.0,2.0,2.6685464170593023,9763.92,20.0,2.0,2.706465142949386,3.89394,12.0,1.0,2.7160037812934017,3408.03,18.0,2.0,0
0,3.7912199999999996,11.0,1.0,1.078080947795667,98.0564,14.0,2.0,1.0823342783077734,384.205,13.0,2.0,1.553894195239816,4.0261,12.0,1.0,1.5868572651628094,3.9122800000000004,12.0,1.0,2.2033997753471746,1463.9,18.0,2.0,2.2075512700727877,1565.88,16.0,2.0,2.232236374132452,1527.2,14.0,2.0,2.267274021815623,129.736,12.0,2.0,2.484614998344812,3.89394,12.0,1.0,0
